id;ownerId;trustId;amount;currency;createdAt;acceptedAt;refusedAt;repaidAt;insuranceStatus;status;country
8ad796fe-5005-4958-a8ef-b5f3df1346ac;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;72;EUR;10/11/2023;10/11/2023;;;ACTIVATED;TO_REPAY;FR
8b0c1985-fcb1-42f2-9430-c587a1c5fdeb;58f5c525-1f5f-459f-987a-93ab73949b18;null;176,15;EUR;30/12/2023;;02/01/2024;;REFUSED;REFUSED;ES
8b16cb80-f9c9-4d09-82de-ca91077364e1;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;163,44;EUR;06/12/2023;06/12/2023;;;ACTIVATED;TO_REPAY;ES
8b3075c9-b968-4a06-b10c-4d4e3988ab5c;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;49,5;EUR;16/11/2023;17/11/2023;;;ACTIVATED;PAST_DUE;DE
8b3b360d-9ed8-4b07-bc0e-d95afd78e227;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;92,44;EUR;10/11/2023;10/11/2023;;;REFUSED;TO_REPAY;FR
8b59dac7-f55d-4e72-9acb-3c5b832f2dac;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;872,64;EUR;13/12/2023;15/12/2023;;;ACTIVATED;TO_REPAY;FR
8b94849d-c0d7-4a02-a087-c2e9910961a2;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;450,26;EUR;15/11/2023;16/11/2023;;;ACTIVATED;TO_REPAY;FR
8bc5e745-0bd3-454c-8735-01715b3eb0e5;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;315;EUR;17/10/2023;17/10/2023;;;REFUSED;PAST_DUE;DE
8c06d6d1-1ce6-4654-96cc-4cd65006a0b1;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;100,8;EUR;29/11/2023;29/11/2023;;;REFUSED;TO_REPAY;FR
8c26602e-f338-478e-9a18-ea882df0a103;58f5c525-1f5f-459f-987a-93ab73949b18;null;87,26;EUR;18/12/2023;;02/01/2024;;QUOTED;REFUSED;DE
8c36a4f5-28b7-4cad-867f-c1dd2e46a10e;58f5c525-1f5f-459f-987a-93ab73949b18;null;738,08;EUR;18/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
8c3a988c-8aad-477c-83ef-7244188fc2e7;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;179,86;EUR;05/10/2023;05/10/2023;;;ACTIVATED;PAST_DUE;ES
8c6047dd-511e-4793-8333-d7985429ff1e;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;14,68;EUR;11/12/2023;11/12/2023;;;ACTIVATED;TO_REPAY;DE
8c694cf2-090d-4726-a06d-d9ae8242bea8;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;55;EUR;02/11/2023;03/11/2023;;;ACTIVATED;PAST_DUE;FR
8c695353-c310-40e5-ba8a-d2ea2445ab46;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;553,45;EUR;08/12/2023;11/12/2023;;;REFUSED;TO_REPAY;DE
8c6f973d-6a85-4576-bac8-9a75b98739c3;7b99575e-ba79-409e-a79b-44fe5fcdab8c;db0d8688-9496-405b-b853-96bdcd4fa630;2112;EUR;18/12/2023;22/12/2023;;;ACTIVATED;TO_REPAY;FR
8c70559d-8104-4173-8de6-1d87aa77a170;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;79,2;EUR;13/11/2023;13/11/2023;;;ACTIVATED;TO_REPAY;FR
8c7c8e5a-a4f5-4cf6-ad79-4592d5e32d4b;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;336;EUR;11/12/2023;11/12/2023;;;REFUSED;TO_REPAY;FR
8c7ecef1-cbec-407e-aef2-c131e064083c;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;126;EUR;20/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;ES
8c8fd8ab-666c-4cac-9552-d75870b07a20;f50abed9-54c8-4bda-adb1-cc4b47bff414;9f5a726c-6708-4124-a9a0-5e8c22383e84;1700;EUR;03/11/2023;19/12/2023;;;ACTIVATED;PAST_DUE;FR
8c9a11ee-892d-4792-9fc8-18880bb3fb04;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;140;EUR;16/11/2023;17/11/2023;;;ACTIVATED;PAST_DUE;ES
8cae13a9-aacf-485c-aa2e-ba11fe0f655d;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;126,5;EUR;03/11/2023;03/11/2023;;;ACTIVATED;PAST_DUE;FR
8cbf0a98-3aef-4aff-8de8-9317c5c657d1;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;154;EUR;04/12/2023;05/12/2023;;;ACTIVATED;PAST_DUE;FR
8ce8bf9b-0c02-4272-8c71-7e3699b50ca2;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;100;EUR;02/12/2023;04/12/2023;;;ACTIVATED;TO_REPAY;ES
8cfe1bd6-ed71-4004-910f-b228ca301146;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;91;EUR;01/12/2023;04/12/2023;;;ACTIVATED;PAST_DUE;ES
8d07e28b-a07f-41a3-a02a-90535eb46e50;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;172,8;EUR;17/11/2023;20/11/2023;;;REFUSED;TO_REPAY;ES
8d1ea76b-96c2-4147-a2c9-a580182d0f54;58f5c525-1f5f-459f-987a-93ab73949b18;null;76,35;EUR;16/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
8d23de25-d5f8-407f-93ef-f5b3bfe7b6d2;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;1374,28;EUR;01/12/2023;01/12/2023;;;ACTIVATED;TO_REPAY;ES
8d2fba27-fe84-4676-a7b4-fd62354e8d52;f50abed9-54c8-4bda-adb1-cc4b47bff414;null;1400;EUR;14/12/2023;15/12/2023;;;REFUSED;TO_REPAY;DE
8d42ce16-ae32-44e5-a98d-22a7a0e92a54;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;176;EUR;28/11/2023;28/11/2023;;;ACTIVATED;TO_REPAY;DE
8d622d78-403e-4524-aa6e-c4724848b388;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;309,06;EUR;10/12/2023;11/12/2023;;;ACTIVATED;TO_REPAY;FR
8d6fa268-1e3d-4bf8-bb78-34d63e4d7258;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;80;EUR;03/11/2023;03/11/2023;;;ACTIVATED;PAST_DUE;FR
8dd1cb2f-7d07-4f0f-989c-3dfbbdc8d86d;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;109,08;EUR;23/11/2023;23/11/2023;;;REFUSED;PAST_DUE;DE
8de91db3-ee18-4e69-b94f-23d6f74ca34f;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;429,55;EUR;02/01/2024;;;;QUOTED;CREATED;FR
8df8a8a5-0f9b-461b-8586-8713ebdb8073;2a286f75-ade9-4d78-a969-04dc0e67f972;9f5a726c-6708-4124-a9a0-5e8c22383e84;2318,04;EUR;15/11/2023;16/11/2023;;;REFUSED;TO_REPAY;FR
8e012433-629f-440a-bfea-f0a72c371a8c;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;70;EUR;26/12/2023;27/12/2023;;;ACTIVATED;TO_REPAY;FR
8e02f6da-e194-4e71-9e47-e1fb1e87423f;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;176,4;EUR;17/11/2023;20/11/2023;;;REFUSED;PAST_DUE;FR
8e2ebd6f-50a7-45eb-a87a-a8c8b0f03f80;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;506,2;EUR;20/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;FR
8e3eb2a5-97df-4739-a981-b2cee928ce42;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;349,8;EUR;03/11/2023;03/11/2023;;;ACTIVATED;PAST_DUE;FR
8e5982bd-8ecd-458f-bd02-fd24f060665e;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;432;EUR;12/12/2023;13/12/2023;;;REFUSED;TO_REPAY;ES
8e5cdb6c-100c-465b-b2ac-a99d0a6a9a58;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;296,52;EUR;02/11/2023;02/11/2023;;;ACTIVATED;PAST_DUE;DE
8e7001c1-c164-4c87-a3b1-7c7c215da510;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;460,19;EUR;20/12/2023;21/12/2023;;;ACTIVATED;TO_REPAY;FR
8e8f0652-1ade-4faa-a6cf-3b51b1245479;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;453,77;EUR;27/11/2023;28/11/2023;;;REFUSED;TO_REPAY;ES
8ea56fbb-cb2b-45b0-a471-da02f8d22eb6;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;67,24;EUR;14/12/2023;15/12/2023;;;ACTIVATED;TO_REPAY;DE
8eee3e48-6fe0-415e-8675-b4047a0b4caf;93f26351-270d-4afa-aba5-71ed06df8a3a;db0d8688-9496-405b-b853-96bdcd4fa630;11742;EUR;05/12/2023;06/12/2023;;;ACTIVATED;TO_REPAY;ES
8f1476b3-0bbb-4299-8fe8-41913edf4efe;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;db0d8688-9496-405b-b853-96bdcd4fa630;49;EUR;28/12/2023;29/12/2023;;;ACTIVATED;TO_REPAY;ES
8f19a7f2-1b7e-41db-aae7-de4bc7910835;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;110,5;EUR;02/12/2023;04/12/2023;;;ACTIVATED;TO_REPAY;DE
8f1cfd23-8664-4326-81d2-bf8222a566e8;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;857,28;EUR;15/10/2023;16/10/2023;;;ACTIVATED;PAST_DUE;ES
8f253440-4aa8-445b-a876-44e8748892ac;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;280;EUR;06/11/2023;06/11/2023;;;ACTIVATED;PAST_DUE;FR
8f2f52a0-1d2c-4c9d-87de-3217c4943d35;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;288,41;EUR;28/12/2023;29/12/2023;;;ACTIVATED;TO_REPAY;FR
8f373a81-444e-452b-a986-723880347615;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;99,28;EUR;17/12/2023;18/12/2023;;;ACTIVATED;TO_REPAY;FR
8f487cab-e925-46c7-9db0-e14c4f8a8bf5;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;db0d8688-9496-405b-b853-96bdcd4fa630;113,4;EUR;23/10/2023;14/11/2023;;;REFUSED;PAST_DUE;FR
8f52855d-fe9e-41d0-badf-d8bf2fd20bf3;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;528;EUR;17/12/2023;18/12/2023;;;ACTIVATED;TO_REPAY;FR
8f588505-9eda-413e-9503-94dc91eb3ea4;58f5c525-1f5f-459f-987a-93ab73949b18;null;763,7;EUR;18/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
8f6810d4-75cb-4793-89c5-b943364216ad;2a286f75-ade9-4d78-a969-04dc0e67f972;9f5a726c-6708-4124-a9a0-5e8c22383e84;338,4;EUR;01/11/2023;02/11/2023;;;REFUSED;PAST_DUE;FR
8f96b550-4cde-4d87-944a-3a208dcc711c;93f26351-270d-4afa-aba5-71ed06df8a3a;9f5a726c-6708-4124-a9a0-5e8c22383e84;14784;EUR;14/11/2023;21/11/2023;;;ACTIVATED;TO_REPAY;ES
8fc0a814-6824-4ffb-b0b3-9b0ec44347cd;917c8cb9-9ee5-48b7-b406-5010e231fbf2;null;3460,71;EUR;02/01/2024;;;;QUOTED;CREATED;FR
8fca5f83-69c0-4df6-b2ae-0ebe4f7f4620;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;81,81;EUR;01/12/2023;01/12/2023;;;REFUSED;PAST_DUE;ES
8fd77e72-b303-4b12-96f8-d872afe0946c;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;82,8;EUR;10/11/2023;10/11/2023;;;ACTIVATED;TO_REPAY;DE
8ff25932-ad8e-4fa9-8cd2-258b48d62340;2a286f75-ade9-4d78-a969-04dc0e67f972;9f5a726c-6708-4124-a9a0-5e8c22383e84;360,96;EUR;10/12/2023;13/12/2023;;;ACTIVATED;TO_REPAY;FR
900a4acf-4644-4cdd-a26e-f7d8f4f585a3;c7cc07b9-acc7-49cc-a21c-a12774f41d6e;db0d8688-9496-405b-b853-96bdcd4fa630;231,9;EUR;04/12/2023;05/12/2023;;;ACTIVATED;TO_REPAY;DE
9053d55e-cc73-47bc-95f9-27938c73e5eb;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;168;EUR;25/11/2023;27/11/2023;;;REFUSED;PAST_DUE;FR
90570c2c-9494-4c82-84fa-7cb97179927a;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;4bb872a9-657b-4d61-9158-bc42983bdb0c;364;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;DE
9062f735-8525-4770-8822-43e29ca60574;c7cc07b9-acc7-49cc-a21c-a12774f41d6e;db0d8688-9496-405b-b853-96bdcd4fa630;2342,4;EUR;14/12/2023;15/12/2023;;;REFUSED;TO_REPAY;FR
9079bf4d-377d-43fa-9416-c716c16d7cb0;2a286f75-ade9-4d78-a969-04dc0e67f972;db0d8688-9496-405b-b853-96bdcd4fa630;440,86;EUR;15/11/2023;16/11/2023;;;ACTIVATED;TO_REPAY;DE
90b1a9bf-6985-44cb-a5d7-d3422fc1ec75;58f5c525-1f5f-459f-987a-93ab73949b18;null;127,26;EUR;17/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
90b5a7c8-37c4-4078-8f2a-3005ae8f6860;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;133,2;EUR;20/11/2023;20/11/2023;;;ACTIVATED;PAST_DUE;DE
90bc28bd-c04c-4b68-9cb3-5a4fbde5a716;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;96,6;EUR;14/12/2023;15/12/2023;;;ACTIVATED;TO_REPAY;ES
90bc5a71-2709-48ac-bfc9-faa53628d79a;c7cc07b9-acc7-49cc-a21c-a12774f41d6e;db0d8688-9496-405b-b853-96bdcd4fa630;231,9;EUR;04/12/2023;05/12/2023;;;ACTIVATED;TO_REPAY;DE
90c7c4ec-cd7b-4260-a303-0f0360ce33cd;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;765,6;EUR;06/11/2023;06/11/2023;;;REFUSED;PAST_DUE;FR
90f5bad7-2851-4897-82c5-a0261a3d8fb6;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;187;EUR;15/12/2023;15/12/2023;;;ACTIVATED;TO_REPAY;FR
90fb0301-be57-4afd-9857-f1b2e7b3bb22;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;141,82;EUR;11/12/2023;11/12/2023;;;ACTIVATED;TO_REPAY;FR
91046c13-8620-4f01-9d7d-6c790270c1f6;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;325,41;EUR;06/11/2023;07/11/2023;;;ACTIVATED;PAST_DUE;ES
9132292f-0a08-4d86-a319-823fe64c9bf3;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;357,96;EUR;25/11/2023;27/11/2023;;;REFUSED;PAST_DUE;FR
9135eee1-3090-43bf-a987-d71e2f90396b;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;224;EUR;17/11/2023;17/11/2023;;;REFUSED;PAST_DUE;DE
914029d9-0c26-4d01-a295-fb2a9cf891e4;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;668,92;EUR;28/11/2023;28/11/2023;;;REFUSED;TO_REPAY;FR
915c9b10-18f7-458f-821b-bfe0be24617e;f50abed9-54c8-4bda-adb1-cc4b47bff414;null;1300;EUR;14/11/2023;01/12/2023;;;ACTIVATED;PAST_DUE;ES
91612564-dce1-4bf1-a36a-d16d5528ccb3;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;663,32;EUR;24/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
9184edb0-d36c-4c46-b457-80075bce58a8;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;86,35;EUR;15/12/2023;15/12/2023;;;ACTIVATED;TO_REPAY;FR
91d550ad-4f5b-420b-be7a-8e26991ee128;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;288;EUR;18/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;DE
91f6c943-ffb3-44a7-b92f-d37ef036e842;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;187,2;EUR;28/12/2023;28/12/2023;;;ACTIVATED;TO_REPAY;FR
9203ffcc-7d3f-4823-84bf-f2892bc056a2;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;384;EUR;29/12/2023;29/12/2023;;;REFUSED;TO_REPAY;FR
920bd67a-4a5c-4e93-be91-a828787d519a;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;133,2;EUR;16/12/2023;18/12/2023;;;ACTIVATED;TO_REPAY;DE
9229a7e8-55b1-4a50-99b1-1c6684c31816;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;296;EUR;29/12/2023;29/12/2023;;;ACTIVATED;TO_REPAY;FR
922c0d29-a988-4745-97dd-978a13c0bc7c;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;264;EUR;03/11/2023;03/11/2023;;;REFUSED;PAST_DUE;FR
92310704-78ed-403c-bb1e-43f77c9d85c7;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;86,4;EUR;25/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;FR
923aebd6-1e73-4a3f-823f-2897a79a3549;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;9f5a726c-6708-4124-a9a0-5e8c22383e84;98;EUR;09/12/2023;11/12/2023;;;ACTIVATED;PAST_DUE;FR
92513be0-06d3-4cc0-b285-86d7820b08d3;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;30,4;EUR;28/12/2023;28/12/2023;;;ACTIVATED;TO_REPAY;DE
926000e9-5fee-427e-bc4c-4bf8bbb6ed1f;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;152,74;EUR;21/12/2023;22/12/2023;;;ACTIVATED;TO_REPAY;DE
9298b21a-1011-44a9-9149-c4349e8a9608;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;504;EUR;18/07/2023;18/07/2023;;;REFUSED;PAST_DUE;FR
92a3f46b-6244-42e7-a9e0-90fe71272044;2a286f75-ade9-4d78-a969-04dc0e67f972;null;360,96;EUR;02/01/2024;;;;REFUSED;CREATED;FR
92abe4c8-bdbf-4cb3-b787-76d0eaa29de1;c7cc07b9-acc7-49cc-a21c-a12774f41d6e;4bb872a9-657b-4d61-9158-bc42983bdb0c;1756,8;EUR;29/11/2023;29/11/2023;;;REFUSED;TO_REPAY;DE
92ba09fe-198b-42ea-965d-de4fa6e94882;58f5c525-1f5f-459f-987a-93ab73949b18;db0d8688-9496-405b-b853-96bdcd4fa630;169,06;EUR;23/12/2023;26/12/2023;;;ACTIVATED;TO_REPAY;ES
92bdf6d5-cd8e-4445-acb5-60df78fa1453;58f5c525-1f5f-459f-987a-93ab73949b18;null;450,01;EUR;16/12/2023;;02/01/2024;;QUOTED;REFUSED;DE
92bee68a-2fb1-44f2-947e-119860db67ee;06f91e2f-89a8-4bca-8fc5-229b9b2c43d5;4bb872a9-657b-4d61-9158-bc42983bdb0c;1656;EUR;06/07/2023;13/07/2023;;;ACTIVATED;PAST_DUE;FR
92f17a14-66ac-4d58-b13b-146f44495870;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;86,35;EUR;26/11/2023;27/11/2023;;;REFUSED;PAST_DUE;FR
92fdc0d3-1a9c-4f41-971c-41e3d8f2e7d3;af9c5b16-bd77-4604-b840-bf0ec316fab2;4bb872a9-657b-4d61-9158-bc42983bdb0c;15840;EUR;13/12/2023;13/12/2023;;;ACTIVATED;TO_REPAY;FR
930c22df-332c-4d20-aab9-e9e7eab9973a;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;65,95;EUR;17/11/2023;17/11/2023;;;REFUSED;TO_REPAY;FR
9312d0b0-12a4-408d-9e11-82546ae6f661;917c8cb9-9ee5-48b7-b406-5010e231fbf2;null;7011,06;EUR;02/01/2024;;;;QUOTED;CREATED;DE
931541f4-0b22-4cd2-a531-004d3e44379d;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;16,36;EUR;03/12/2023;04/12/2023;;;ACTIVATED;TO_REPAY;FR
9320b1bc-bbcb-4edc-84fe-6e96c53200d5;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;100,8;EUR;27/10/2023;30/10/2023;;;ACTIVATED;PAST_DUE;FR
932e6e09-fdfc-4559-857a-2896011c9762;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;56;EUR;30/12/2023;02/01/2024;;;REFUSED;ACCEPTED;ES
933423fb-a789-4e9e-8638-5063f46158b2;c7cc07b9-acc7-49cc-a21c-a12774f41d6e;db0d8688-9496-405b-b853-96bdcd4fa630;497,76;EUR;11/12/2023;13/12/2023;;;ACTIVATED;TO_REPAY;DE
933b2c67-3e1c-4be7-8c41-ba6abb5dcb60;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;228;EUR;07/11/2023;07/11/2023;;;REFUSED;TO_REPAY;FR
934db499-6bff-455b-8725-e6a1d04d8daa;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;504;EUR;20/11/2023;20/11/2023;;;ACTIVATED;TO_REPAY;FR
935c31cc-8f08-4a9f-aeee-e265d204ccb1;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;9f5a726c-6708-4124-a9a0-5e8c22383e84;49,4;EUR;16/11/2023;17/11/2023;;;ACTIVATED;TO_REPAY;ES
9361a36e-6037-407e-8317-16c408a1d4cd;2a286f75-ade9-4d78-a969-04dc0e67f972;4bb872a9-657b-4d61-9158-bc42983bdb0c;406,08;EUR;01/12/2023;01/12/2023;;;REFUSED;TO_REPAY;DE
936a11c6-de9f-4465-968c-93513ff86d8e;2a286f75-ade9-4d78-a969-04dc0e67f972;null;973,84;EUR;02/01/2024;;;;REFUSED;CREATED;FR
938cda1b-115a-43cf-b3c8-16d45c071fc4;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;187,2;EUR;18/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;DE
93c1fa19-ebfc-47e1-bbb7-05af95011b3d;2a286f75-ade9-4d78-a969-04dc0e67f972;null;440,86;EUR;02/01/2024;;;;REFUSED;CREATED;ES
93fcfbc3-336f-47f7-bad8-2d9b99fc4168;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;368,25;EUR;24/11/2023;24/11/2023;;;ACTIVATED;PAST_DUE;ES
941c3dfe-e589-4971-9b46-53ca4374f9f4;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;4bb872a9-657b-4d61-9158-bc42983bdb0c;201,6;EUR;18/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;FR
9426cb2f-3290-4708-ac43-9255ad61a5b8;66bc60b0-b60e-4ff6-aa08-8fffbf61c0a6;null;84;EUR;30/12/2023;02/01/2024;;;QUOTED;ACCEPTED;DE
94271035-8c2b-4d65-9fcb-d1e68f82a865;46c227d3-0e1c-4a80-9c8f-8ad9ec513b28;null;756;EUR;15/12/2023;19/12/2023;;;ACTIVATED;TO_REPAY;FR
948ea289-31c7-414e-b1b0-1eb1c60427db;58f5c525-1f5f-459f-987a-93ab73949b18;null;109,08;EUR;16/12/2023;;02/01/2024;;QUOTED;REFUSED;FR
94997857-b16e-4ef3-8c18-fc3575ae2ad3;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;272,13;EUR;08/12/2023;11/12/2023;;;ACTIVATED;TO_REPAY;ES
952e794f-a5fe-487f-bbec-9ed5e8eda9ce;58f5c525-1f5f-459f-987a-93ab73949b18;9f5a726c-6708-4124-a9a0-5e8c22383e84;253,72;EUR;23/12/2023;26/12/2023;;;REFUSED;TO_REPAY;ES
9531769d-ac3e-49da-a1e9-ac858d55dd19;58f5c525-1f5f-459f-987a-93ab73949b18;4bb872a9-657b-4d61-9158-bc42983bdb0c;540;EUR;10/12/2023;11/12/2023;;;REFUSED;TO_REPAY;FR
